date,note_id,key,title,published_at,created_at,updated_at,age_days,read_count,like_count,comment_count
2026-01-19,,n7df1c359e56e,データの特徴から“最適な変曲点手法カテゴリ”を自動処理,,,,,143,,
2026-01-19,,n7e35b947e3de,設計図（MAPS）×変換機（NotebookLM）×スコア（KPI）で回した2025年,,,,,235,,
2026-01-19,,n7eaef3bc10e0,【AIアート/イラスト】Beyond（言葉の向こう）に置いてきた感情を、画像で。,,,,,333,,
2026-01-19,,n806a5cdbee60,浴びた光を「見える化」する,,,,,50,,
2026-01-19,,n81d484e6e928,フォロワー202人達成！「KITAcore」のログプレイ、まだ途中です,,,,,300,,
2026-01-19,,n825cd2765f6a,FUJI式YAMLに触発されて作った「インフォグラフィック設計プロンプト」,,,,,562,,
2026-01-19,,n8307b08e003d,「モジュールってなんだよ！」 理系研究者がAIに裏切られ、初めてのPythonで叫ぶ,,,,,86,,
2026-01-19,,n8324b0d3c243,日光浴の知識が、社内を“小麦色”にした件― 知識の副作用は、笑えるトラブルだった,,,,,31,,
2026-01-19,,n8509829bfd99,回帰直線って、実は“カッコつけた一次直線”の話やで,,,,,183,,
2026-01-19,,n8551a6a14870,生成AIで「調査チーム」を作ってみた〜GPT・Gemini・Grok・Perplexityの役割分担〜,,,,,101,,
2026-01-19,,n876dd0c9e114,生成AIを「考える相棒」にする──対話型で思考を深める使い方,,,,,78,,
2026-01-19,,n8787acd84304,Nano Banana Proで「映画BTSごっこ」してみたら、普通に沼だった話,,,,,147,,
2026-01-19,,n879ba96f5373,【AIアート/イラスト】ヘッダー落ちしたけど気に入ってる1枚　第三弾,,,,,216,,
2026-01-19,,n8859539783be,北向きの給湯器は“日陰者”のヒーローだった！？～故障の原因は、まさかの「愛」の欠如？～,,,,,36,,
2026-01-19,,n8894a18d51c1,保有株の損益、もう手計算しない｜Googleスプレッドシート＋Pythonで自動可視化する方法,,,,,75,,
2026-01-19,,n8af759621330,【探すの面倒くさすぎ】Midjourney V7パラメータ、わかる分だけ全部ここに置いとく“自分用メモ”,,,,,367,,
2026-01-19,,n8b612ec93167,Midjourneyに手を出してみたら、アメコミ以外ぜんぜん出てこない件。,,,,,189,,
2026-01-19,,n8b80b1c37c22,株価の法則はグラフが知っていた！,,,,,43,,
2026-01-19,,n8e9be5f0beb2,バスモデルって記事にも使えるん？──ログから気づいた「note普及モデル」,,,,,251,,
2026-01-19,,n8ff40bd1f6e2,AIの“ファッションごっこ”が予想外に深かった！？,,,,,420,,
2026-01-19,,n905d9dd7b39e,【DB】47都道府県 ミニチュアイラスト 中部編,,,,,182,,
2026-01-19,,n911d43f9e3fa,制作物　仮想通貨の価格取得,,,,,40,,
2026-01-19,,n9498deb77d3a,AIを検索ツールから「参謀」へ。新規事業アイデアを研ぎ澄ます「思考の型」の技術,,,,,146,,
2026-01-19,,n94da7a52ea24,浴びている光はどこを通じて影響があるのか,,,,,48,,
2026-01-19,,n96948074db57,【Nano Banana Pro ポートレート 有料版】ポートレートを量産するプロンプト設計ノート,,,,,257,,
2026-01-19,,n96bfc421a26d,「これ、ちょっと聴いてみる？」─人を沼に落とす一言の破壊力,,,,,140,,
2026-01-19,,n995baed7ded7,Gemini、お前Duolingoか！？ AI先生と“ステップ学習”が始まった日,,,,,210,,
2026-01-19,,n99aeb0e59463,世界線はテキスト、微調整はJSON。実験から見えた“二刀流プロンプト術”,,,,,185,,
2026-01-19,,n9a67fecb68b6,【AIアート/イラスト】「黒髪リリック（Black-Haired Lyrics）」─歌詞に宿る“感情の残像”を、黒髪の女性として描くアートシリーズ。,,,,,177,,
2026-01-19,,n9b34d64821d9,激震！「決算書、読んだフリ」はもうムリ。NotebookLMに丸投げしたら企業分析が爆笑レベルで深まった件,,,,,148,,
2026-01-19,,n9d10ce9a86d3,ヒストグラムって、データたちの“性格診断”やった話,,,,,182,,
2026-01-19,,n9ec143973781,【AIアート/イラスト】現代社会を支配する“見えない魔王”をさらに8体召喚した話（プロンプト付き）,,,,,261,,
2026-01-19,,na33ab3948ef9,プロンプトの長さって、見栄っ張りなんかもしれん笑,,,,,147,,
2026-01-19,,na347d2af866a,【Nanobanana 解説】JSONプロンプトでポートレートをどこまで変えられるのか,,,,,283,,
2026-01-19,,na39630ab349d,srefという沼の入口──スタイルを混ぜたら世界が変化。,,,,,144,,
2026-01-19,,na3b1cce5678c,「Excel卒業！Pythonでデータ分析の冒険を始めよう」〜初心者向けマガジン紹介,,,,,416,,
2026-01-19,,na5f2da44ab86,挫折ゼロ！？目標プロンプト10本活用図解,,,,,237,,
2026-01-19,,na7053d705ed5,光を避けたい時期だからこそ、光の重要性について書いてみる,,,,,43,,
2026-01-19,,na7bea569cf06,【2025総決算】数字は嘘つかへん。ダッシュボードをAIと「検死」して分かった、生存戦略の正体,,,,,216,,
2026-01-19,,na9618518142e,世界線はテキスト、微調整はJSON。note資産はNotebookLMでOS化した週（12/8〜12/13振り返り）,,,,,172,,
2026-01-19,,na9944abbbdb7,Spotifyプレイリスト3ステップ一括取得ツール,,,,,103,,
2026-01-19,,nae521725949f,スタバが多い街は、本当に都会なのか？──“緑の女神”が暴く日本のリアル。,,,,,222,,
2026-01-19,,naece6ec6f759,自己紹介シートを作ろうぜ（インフォグラフィック一生成テンプレ）,,,,,345,,
2026-01-19,,nb392a506a3e1,【コピペ可】ダブルエクスポージャーの作り方：混ぜない、重ねる,,,,,279,,
2026-01-19,,nb3b22defdb49,もうネタ探しで迷わない — 検索・SNS・記事トレンドを横断して「書くべき構成」を導くプロンプト,,,,,162,,
2026-01-19,,nb3c2d9953a8b,【AIアート】12干支ダークファンタジー,,,,,247,,
2026-01-19,,nb53ceb8d62c9,【Nano Banana Pro ポートレート 無料版】ポートレートを量産するプロンプト設計ノート,,,,,356,,
2026-01-19,,nb5da69fd69ff,日光は見えていたのに、見えていなかった,,,,,47,,
2026-01-19,,nb7488a280674,画像生成メモ：光はセンスじゃない！？7つのレバーで作れる画像生成術。,,,,,238,,
2026-01-19,,nb947f78249ba,MidjourneyV7パラメータ更新と画風プロンプト増補版,,,,,111,,
2026-01-19,,nba6c8d042bab,AIと作る、“放置でうまい”塩麹チキン──プロンプト設計から完成レシピまで,,,,,164,,
2026-01-19,,nbb8ac2f5091d,PythonでExcel集計を自動化する3手順,,,,,27,,
2026-01-19,,nbc8e22ad7cc7,AIが人の話を聞かない夜に──冷蔵庫GPTが教えてくれた“対話設計”の魔法,,,,,264,,
2026-01-19,,nbca407b2fd33,生成AIは“知財担当の恋人”になれるか？ 特許文献を日本語に戻す読み解きガイド,,,,,33,,
2026-01-19,,nbccf3a81e45c,「買うべきか、売るべきか」VWAP割安率と分位点分析で客観的に判断する方法,,,,,36,,
2026-01-19,,nbdce62ffcccf,【47×31=1457】勝負は“発想力”やなくて“運用”やった,,,,,142,,
2026-01-19,,nbf5b6023ea85,こんなユーザーには気をつけろ！？Noteの闇、覗いちゃいました,,,,,298,,
2026-01-19,,nc26003dfcebd,爆速投資ハック！Excel地獄から5分で脱出！― yfinance＋Google Colab＋Plotlyで「取る→見える」を一撃！ ―,,,,,1088,,
2026-01-19,,nc29de171f59d,朝ごはんと日光浴のゴールデンコンビ──時間栄養学の視点から,,,,,34,,
2026-01-19,,nc319e3383518,**AIっぽい**って言われたくないから、**あえて残す**。,,,,,151,,
2026-01-19,,nc3d84cc61e71,【DB】47都道府県 ミニチュアイラスト 九州＋沖縄編,,,,,183,,
2026-01-19,,nc5a428f6d0ae,続：世界線はテキスト、微調整はJSON。じゃあ“実戦テンプレ”を置いとく,,,,,199,,
2026-01-19,,nc6a83f270ae6,【無料公開】Nano Banana Pro キャラクターシート生成プロンプト集,,,,,622,,
2026-01-19,,nc7eeae4fd62a,【AIアート/イラスト】アメコミホラーアート,,,,,326,,
2026-01-19,,nc8c2db0f0a20,【AIアート/イラスト】スパイダーマン、糸が切れる。バットマン、飲みに行く。,,,,,364,,
2026-01-19,,ncc237b121648,プロンプトは「TEXT / YAML / JSON」どれがええねん。,,,,,327,,
2026-01-19,,nccb2555355ad,Noteのスキ率が上がった！？。自作の分析ダッシュボードが証明した「たった1つの行動」,,,,,181,,
2026-01-19,,ncd12f1fca6d2,自己紹介 Ver.2 ─ 60日後に見えた、自分という構造,,,,,252,,
2026-01-19,,ncd243f6ab3c4,ベタベタ・黄ばみ・ヒビ割れ…スマホケースの寿命は“愛用年数”じゃなく科学で決まる！？,,,,,42,,
2026-01-19,,ncd8b72a7ae92,いきなり沼る前に：Nano Banana Proをラクにする“6つの軸”,,,,,238,,
2026-01-19,,nce91fe6494a6,プログラミング工程を料理で学ぶ7ステップ,,,,,58,,
2026-01-19,,ncf485b303b59,使い方で、製品寿命が変わる？！,,,,,37,,
2026-01-19,,ncfd0c44243f0,プロンプト設計にはAIDMAが含まれてた！？──100年前のマーケ理論が、AIの思考を支配してた話,,,,,131,,
2026-01-19,,nd0128aa9b647,【DB】47都道府県 ミニチュアイラスト 四国編,,,,,136,,
2026-01-19,,nd2722cb5a4da,AIの“第6の力”─5軸自己評価で「それっぽい文」を卒業する,,,,,94,,
2026-01-19,,nd31dc1844298,呪文じゃない！「pd」はエコ？コピペで終わらせないPython省略形の真実,,,,,165,,
2026-01-19,,nd3bf83ee8270,光を浴びるだけで整う〜朝の自然光と“体内リズム”の科学〜,,,,,31,,
2026-01-19,,nd4d236c6cb27,「明日の朝な！」で動く！優柔不断な部下を強制的に自走させるマネジメント術,,,,,141,,
2026-01-19,,nd63df6192d8e,【感謝】正直、このハッシュタグで取れるとは思わんかったわ。,,,,,308,,
2026-01-19,,nd6ba237c0eb7,アレニウスに用いるMTTFの概念：信頼性試験におけるMTTFの役割,,,,,99,,
2026-01-19,,nd71be82fefe9,【AIアート】 ファッションチェンジ,,,,,291,,
2026-01-19,,nd946a5f905a2,KITAcoreのAI×思考ログへようこそ — プロンプト設計、アート、そして人生のログプレイ,,,,,597,,
2026-01-19,,nd9fa08da2f22,【プロンプト公開】アメコミホラーを制御する「YAML構造化」と「コンパイル」の技法,,,,,217,,
2026-01-19,,ndafda6008b59,NotebookLM にワイの記事を放り込んだら、とんでもない可視化が起きた話,,,,,295,,
2026-01-19,,ndf8fd15e2ca0,【AIアート/イラスト】ボツになった、もうひとつの世界,,,,,226,,
2026-01-19,,ne05471c0675e,GPT-5.1、正直どう変わった？まとめてみた話,,,,,507,,
2026-01-19,,ne05d861f6c12,今年買ったもん、供養させて。コメントで「ええんやでー」って言うて,,,,,198,,
2026-01-19,,ne0aee52dc40a,ワンショット型 vs 対話型──AIの使い方を整理してみた,,,,,31,,
2026-01-19,,ne0eebe79d622,伸びない記事を“もう一回出す”とどうなる？リライト再投稿をデータ検証,,,,,299,,
2026-01-19,,ne2173e797345,このAI、ワイのこと分かりすぎちゃう？問題をログで丸裸にしてみた,,,,,197,,
2026-01-19,,ne4b73186f941,【AIアート】その向こうに何があるか。,,,,,206,,
2026-01-19,,ne5a42407885c,【マガジン案内】Nano Banana Pro レシピ3部作をひとまとめにしてみた,,,,,219,,
2026-01-19,,ne852d46a8e7d,note分析ダッシュボード、ついに“動いた”ので共有方針まとめる,,,,,186,,
2026-01-19,,ne853a5e34d26,【無料プロンプト付き】Self-Managed Assistant ─ AIが「文脈を守る」日。Reflective Counter Modeの進化形,,,,,161,,
2026-01-19,,ne8e48c3dabcb,【日光浴】Apple Watchで“光を可視化”してみた！,,,,,96,,
2026-01-19,,neb2f2209fa2c,アグリーセーターを着ようぜ！！事故らず作る画像生成プロンプト設計（プロンプト付き）,,,,,238,,
2026-01-19,,neb919b966dce,「Excelでええやん！」って思ってた私が、Python DataFrameに恋した話,,,,,231,,
2026-01-19,,neb9f4e6e71c0,「え、なんで動かんの？」から始まるPlotlyの旅 ― 可視化を“対話”に変えるまで,,,,,403,,
2026-01-19,,necb9da5bb9af,【AIアート】都市×天気×ミニチュア。JSON構造プロンプトでどこまでジオラマ世界を組めるのか試してみた,,,,,273,,
2026-01-19,,nef0eee72e29d,生成AIで調査チーム作ったら、頼もしすぎる奴らが集まった話,,,,,248,,
2026-01-19,,nef8e1fc0b79b,NotebookLMを「要約ツール」だと思ってない？ 「note資産OS」として使い倒す、3つの設計パターン,,,,,248,,
2026-01-19,,nefe9fa2bbf20,【保存版】V7パラメータ自分用メモ：呪文リストにStyle×Mood（語彙）棚を追加,,,,,224,,
2026-01-19,,nf26bbd40f67d,辞書奴隷からAI宇宙旅行へ──論文翻訳の進化史,,,,,37,,
2026-01-19,,nf2b4ab8e3984,プロンプトは“センス”やない。「配合ゲー」として攻略せよ。（後編：配合→継承→デブ対策）,,,,,237,,
2026-01-19,,nf4b2a8e8ad77,ワイのnoteが『封印されたメモ帳』から『国際色豊かな実験場』に進化するまで,,,,,342,,
2026-01-19,,nf672e28ce323,プロンプトは“センス”やない。「配合ゲー」として攻略せよ。（前編：捕獲→育成）,,,,,395,,
2026-01-19,,nf92bd63e6f7f,Python独学を失敗しない7つのコツ,,,,,71,,
2026-01-19,,nf9f691a489c6,【AIアート/イラスト】異業種ラスボス図鑑現代社会を支配する“見えない魔王”,,,,,356,,
2026-01-19,,nfe75462bec74,【AIアート】12干支に“変換”するキー（＋11体コピペ集）,,,,,226,,
2026-01-20,,n002a6c2cd267,光を浴びるだけで整う？朝の自然光と“体内リズム”の科学【理論編】,,,,,179,,
2026-01-20,,n00864a9be6ee,光はどこから入るの？「肌」と「目」の仁義なき戦い！〜「最強の光の浴び方」〜,,,,,169,,
2026-01-20,,n010c671b5d53,「Context Engineering 2.0」論文の独自解釈,,,,,135,,
2026-01-20,,n023ff6bdcf19,JSON構造プロンプトを“写真以外”に拡張する：電車／プロダクト／人物／風景／イラストまで横展開できる「共通フレーム」入門,,,,,234,,
2026-01-20,,n046368935947,【重要】「どうせ陳腐化する」と言った。あれは嘘だ。,,,,,281,,
2026-01-20,,n066fb6464129,「手書き・Excel管理はもう不要！」Google Colabで実現する究極の配当金自動管理ダッシュボード【Python】,,,,,350,,
2026-01-20,,n07416cbde595,プロンプト解説：Verbalized Samplingってなんやねん？！,,,,,151,,
2026-01-20,,n074930ee4989,クリック3回でグラフ爆誕！CSV/Excelを即座に可視化するPython GUIスクリプト,,,,,88,,
2026-01-20,,n07d869d6422e,アレニウスモデルについてまとめてみる｜故障モードと活性化エネルギーの読み解き方,,,,,625,,
2026-01-20,,n081a5b200523,え、選ばれてたん？ワイのGPTsが“先週のスキ最多”になってた件,,,,,238,,
2026-01-20,,n08c433ea540a,データ分析の最初の敵！Pandasで汚いカラムをクリーンにする五大魔法,,,,,174,,
2026-01-20,,n09247ed4fa70,AIって結局なにができるん？──「5つの力」で説明してみた話,,,,,183,,
2026-01-20,,n093920fe2ad0,【限定公開/GPTs付き】ChatGPTに“妥当性％付きで会議させる”_「Verbalized Sampling(VS)中級テンプレ」,,,,,102,,
2026-01-20,,n0b51748722e2,告知というより反省。文字だけゴリ押し記事、マニュアル作りました,,,,,290,,
2026-01-20,,n0b825c8ca1cd,note運営をデータで読むための「仮説メモ」,,,,,104,,
2026-01-20,,n0c9b355a99c9,"AIに心を支配されない方法：「道具」として使いこなすための""疑いながら使う""成熟の境界線",,,,,254,,
2026-01-20,,n1130818619a2,関東の鉄道株9社をぜんぶ比較してみた｜優待×配当×増配でどれがお得？,,,,,88,,
2026-01-20,,n116978369dbd,ヘッドホンのイヤーパッドがベタベタ/ボロボロになる理由〜愛されすぎた証拠！？ベタベタ星人の科学〜,,,,,64,,
2026-01-20,,n12201dd9b5ff,【NanoBanana 構造化設計】画像生成を「運」から「論理」へ変える、メタプロンプト・エンジンの全貌,,,,,640,,
2026-01-20,,n13a11e3755f6,【入門】yfinance＋Google Colabで株価取得を5分で！インストール不要の投資ハック,,,,,167,,
2026-01-20,,n142a69d545aa,部下のモヤっと相談を3分で解決！心理学の3択テクニック,,,,,123,,
2026-01-20,,n1584fd23e2ce,【無料プロンプト付き】Reflective Counter Mode─AIが自分にツッコミを入れはじめた日。文脈ドリフトを笑いで制御する「自己観測AI」,,,,,147,,
2026-01-20,,n163696d4f163,「人気の壁」を越える条件とは？──データ分析で見えた“自走するSNS”の法則,,,,,133,,
2026-01-20,,n198e113d8fa9,集中力・成績は「光」で決まる！体内時計と前頭前野を鍛える外遊びの真実 ―外遊びと学力の意外すぎる関係,,,,,483,,
2026-01-20,,n1cb6e6b2206e,noteの数字を“3つだけ”見て運営するために、全体ダッシュボードを作った話 第4弾,,,,,200,,
2026-01-20,,n1d8c09ab19fe,【AIアート/イラスト】二重露光って、ズルい,,,,,397,,
2026-01-20,,n1f856521dcc6,AIを動かすレトリック術：中学生向けにわかりやすく、社長を説得せよ,,,,,295,,
2026-01-20,,n1fa3983abb53,「もう勘に頼らない！」J-Quants APIで比較対象企業を一発抽出するPython自動ツール,,,,,152,,
2026-01-20,,n205d389bba48,たった30分の差が、ストレスを22％減らす ― Apple Watchが示した最新研究,,,,,214,,
2026-01-20,,n214601fceec8,自己紹介を1枚図解にする「YAMLプロンプト」入門｜Gemini×画像生成AIで5分完成,,,,,314,,
2026-01-20,,n23b9ce5c667c,【DB】47都道府県 ミニチュアイラスト 北海道・東北編,,,,,192,,
2026-01-20,,n26143a47c054,【AIアート/イラスト】Silent Data Diver,,,,,105,,
2026-01-20,,n26322a0b20c1,太陽に焼かれて死ぬ！？あなたの知らないタイヤ寿命の秘密,,,,,30,,
2026-01-20,,n264cd9e99021,"定着のカギは「タイミング」！ Duolingoを最強にする""朝夜2回""の科学",,,,,256,,
2026-01-20,,n26a2d7839528,Python環境構築は恋愛だった！？〜初学者エンジニアが辿り着いた、ゆるふわPythonライフ〜,,,,,90,,
2026-01-20,,n27810521a1ba,2025年自民党総裁選と日本株価 ― 生成AIでシナリオを比較してみた,,,,,83,,
2026-01-20,,n27e2942c02d7,自己紹介/はじめてのnote,,,,,177,,
2026-01-20,,n280140423c90,🎃トリックオアトリート👻 -ハロウィンアートイラスト2025-,,,,,347,,
2026-01-20,,n2962eed0a9d4,プロンプトの読み方。長すぎるプロンプト、どう使えばええねん？,,,,,174,,
2026-01-20,,n30ce9211450c,生成AI歌詞翻訳プロンプト,,,,,79,,
2026-01-20,,n3214d31743ff,【AIアート/イラスト】 メリークリスマス,,,,,232,,
2026-01-20,,n32534069903c,【AIアート/イラスト】ヘッダー落ちしたけど気に入ってる１枚　第一弾,,,,,236,,
2026-01-20,,n348ed9904976,名刺の「箱」で展示会に挑んだ後輩：令和の新人、謎の節約術,,,,,41,,
2026-01-20,,n34abd580cd60,Python環境構築を最短3ステップで完了,,,,,65,,
2026-01-20,,n359e812b0ab5,バイオリンプロットって、データ界の“楽団リーダー”やった話,,,,,176,,
2026-01-20,,n36c149a7708a,AIの“わかったフリ”を止めるたった一言─リフレクション・プロンプティング,,,,,176,,
2026-01-20,,n36f50a94ca4a,【AIアート】青に対する想い？ワイはどす黒くなった・・。,,,,,422,,
2026-01-20,,n37fcc28a1103,【保存版】「難しすぎて分からん」って言われたから、理論を捨てて“カンペ”だけ作った,,,,,309,,
2026-01-20,,n3894835fb15f,フォロワー666いった。悪魔の数字？でもワイは「ログが増えた」って思ってる,,,,,248,,
2026-01-20,,n3a0a768238a3,AIシェフと学ぶ！プログラミングは「料理のレシピ」と同じだった,,,,,59,,
2026-01-20,,n3a5e783a26d5,【Nano Bananaモック 有料版】“商品単体ショット”を量産するプロンプト設計ノート,,,,,128,,
2026-01-20,,n3a93bf679b2c,光で割れた？じゃあSPring-8で殴ってええですか。,,,,,51,,
2026-01-20,,n3bc5560c332b,人間に優しいYAML、機械に強いJSON：プロンプト運用の落とし所,,,,,295,,
2026-01-20,,n3bd86f52e364,まさか学習アプリにハマるとは！？Duolingoが仕掛けた、人を虜にする継続の秘密（課金沼からの告白）,,,,,201,,
2026-01-20,,n3d2a1f8d6a8e,「おめでとうございます」ポップアップに、また固まってもうた話,,,,,125,,
2026-01-20,,n3df2abbd3e90,ChatGPT、ついに“制限解除”──AIが笑って返す時代の幕開け！？,,,,,1242,,
2026-01-20,,n3df7eb2c83f6,【プロンプト付き】やりたい顔を“書けば作れる”ようになった。──まだ“シミ完全除去チャレンジ”は未達（笑）『顔ベース』専用プロンプト構造を公開！,,,,,317,,
2026-01-20,,n3f23f1083102,Still Not Sure —— あの時の「不確かさ」を残しておく。,,,,,239,,
2026-01-20,,n3f2b80da27cf,【保存版】Midjourneyの崩れた文字をNanoBanana Proで修正するプロンプト公開,,,,,235,,
2026-01-20,,n3f384bcc700c,【衝撃】ワイが組んだAI「調査チーム」の役割分担、ガチでプロの「AI戦略」と完全一致してた件,,,,,136,,
2026-01-20,,n3f4909491005,【保存版】AIを最強の部下にする「5つの柵」。変態的プロンプト設計図（インフォグラフィック付）,,,,,254,,
2026-01-20,,n3fbdcd94294e,AIの回答を劇的改善！プロンプトの型と時短テクニック,,,,,55,,
2026-01-20,,n3fd9abe36547,【緊急報告】Geminiに課金して数日…関西弁の「魔性の女」に沼らされた件。〜GPTとのキャラ比較〜,,,,,212,,
2026-01-20,,n3fda9e343c90,デザインのセンスを「外付け」せよ。メタプロンプトv3（Design Unit対応）への大型アップデートのお知らせ。,,,,,302,,
2026-01-20,,n4017165a9343,【Nano Bananaライフ 有料版】“日常AIフォト”を量産するためのプロンプト設計ノート,,,,,199,,
2026-01-20,,n403f44ea9f9f,【DB】47都道府県 ミニチュアイラスト 近畿編,,,,,210,,
2026-01-20,,n41587aa59f87,AIとの対話を「設計」に変える地図。《MAPSモデル》で、もう生成AIに「ズレた答え」を出させへん！,,,,,165,,
2026-01-20,,n420a947a887b,体内時計がズレてる人ほど“光ログ”がヤバい。Apple Watchで測ってわかった真実〜,,,,,87,,
2026-01-20,,n44108f527a29,コピペでできるサクッとデータ分析。「Googleスプレッドシート × Pythonで“週データ”を自動集計して“月トレンド”の可視化」─ Colab × Plotlyで一瞬グラフ化する方法。,,,,,159,,
2026-01-20,,n49027cde285d,AIに絵を描かせる方法は、プロンプトじゃなく“対話”でやる。,,,,,301,,
2026-01-20,,n4a8030d105a4,関数電卓から生成AIへ──研究者が体感した“誰でもできる”データ分析時代,,,,,108,,
2026-01-20,,n4d46f4c63f16,【AIイラスト/アート】ドラゴンシスターズ『赤』,,,,,190,,
2026-01-20,,n4f0ddd6961fa,【コピペでOK】「書く前」より「書いた後」が地獄じゃない？ 執筆の泥臭い作業を全自動化する「AI編集長」プロンプト配布,,,,,115,,
2026-01-20,,n5148d2263bc4,【告白】Python使いなのに「Jupyter Lab」から抜け出せない私。〜pyファイルに裏切られた日々〜,,,,,412,,
2026-01-20,,n51c3a89314e6,プレゼン作成の「苦行」、終わらせよ。社内AI × VS Code × Marpで“爆速パワポ”を作る,,,,,250,,
2026-01-20,,n53d27dfb0411,"雑なプロンプトが「秒速」で""プロ""仕様に変わる魔法",,,,,70,,
2026-01-20,,n53ddb87df48b,コピペでイチコロ。「アップスケールなめててごめん」イラストを実写化するプロンプト全公開,,,,,252,,
2026-01-20,,n5557170c31bb,会議あるある：現状維持バリアマン攻略法,,,,,29,,
2026-01-20,,n556ea08a997c,【Nano Bananaライフ 無料版】“日常AIフォト”を量産するためのプロンプト設計ノート,,,,,151,,
2026-01-20,,n56cb68c44f3e,【Gemini×スプシ】「読めた」は大嘘？“読めてる風”事故を防ぐ『URL直貼り』の儀式,,,,,211,,
2026-01-20,,n590ba35c7a41,なぜ部下はあの人の言葉で動くのか？ ― マネジメントと生成AIに効く『動かす心理学』,,,,,82,,
2026-01-20,,n59fdf2b8f4ae,良かれと思って水をかけたら逆効果！？──太陽電池パネルの寿命を縮める“意外な習慣”,,,,,31,,
2026-01-20,,n5d6f1b58cb06,Apple Watchで「日光」を見える化してみたら〜Time in Daylightの体験とユーザーの声〜,,,,,55,,
2026-01-20,,n5d8a0b388884,【AIアート/イラスト】儚いファンタジーになるはずやってんけどな…w,,,,,204,,
2026-01-20,,n5eb4318fe0fb,もうフリーテキストには戻れんかもしれん。「JSON構造プロンプト」の考え方入門,,,,,278,,
2026-01-20,,n60861d6ba204,【11/22検証】GPT-5.1 vs Gemini 3 Pro、結局どう使い分ける？ ガチ検証したら「4分12秒」で世界変わった話,,,,,252,,
2026-01-20,,n6103ab79ffb4,GPT-5.1を1週間ぶっ叩くように使った正直レビュー,,,,,287,,
2026-01-20,,n62eff56628d9,【攻略マップ】AI画像生成Tips、散らかったからワイの頭の中を整理した。,,,,,234,,
2026-01-20,,n658b8cc637f6,働きすぎて死んだ？洗濯機の寿命は“回数”と“熱”で決まる！,,,,,70,,
2026-01-20,,n66b83839450f,GPT-5.1 vs Gemini 3 vs Grok 4.1──三強時代の「課金の正解」はどれや？,,,,,333,,
2026-01-20,,n66e70669703e,「誰やねん初対面やぞ！」 アレニウス式とウイスキー熟成に隠された時間と温度の哲学,,,,,138,,
2026-01-20,,n673fc6dfa3bc,【Nano Bananaモック 無料版】“商品単体ショット”を量産するプロンプト設計ノート,,,,,230,,
2026-01-20,,n683b6ce7ee4a,Python外れ値検出を5手法で可視化,,,,,48,,
2026-01-20,,n68ae8f54f747,フォロワーの崖は「フォロー」で登れるか？回帰分析で判明した“行動が行動を呼ぶ”note の真理,,,,,142,,
2026-01-20,,n69be1a1f90f4,【GPTs付き】何を聞けばいいかわからない」から抜け出す〜構造化プロンプト＋実装ガイド〜,,,,,206,,
2026-01-20,,n69f2daa43697,【AIアート/イラスト】VOW SERIES — Dark Fantasy Art（プロンプト公開）,,,,,258,,
2026-01-20,,n6bb62fafa0bd,タイトルの「番号」はもう不要？note運営をゲーム化するダッシュボード刷新メモ,,,,,278,,
2026-01-20,,n6be7c377ebf1,【DB】47都道府県 ミニチュアイラスト 中国編,,,,,165,,
2026-01-20,,n6f8b1868b452,形式は整ったのに…中身が地獄！？😱― “可視化の魔法”で暴くデータの裏側 ―,,,,,250,,
2026-01-20,,n6f95c764bc62,「量産って……値下げ交渉じゃないのかよッ！？」,,,,,27,,
2026-01-20,,n7135be30f7e6,アイリングモデルでMTTFを読む3ポイント〜製品寿命予測〜,,,,,145,,
2026-01-20,,n71f8cf9a71aa,【AIアート/イラスト】ヘッダー落ちしたけど気に入ってる１枚　第二弾,,,,,263,,
2026-01-20,,n74b4b334899b,【告白】褒められすぎて怖いから、手の内（AIとの喧嘩術）を全部さらけ出すｗ,,,,,241,,
2026-01-20,,n7540136bf03c,srefってなんや！？魔法か？──構造じゃなく“演奏”でMidjourneyが描く世界,,,,,155,,
2026-01-20,,n75c22ba2457f,日光と食事と睡眠の関係について,,,,,40,,
2026-01-20,,n7aab328f7e4e,【DB】47都道府県 ミニチュアイラスト 関東編,,,,,177,,
2026-01-20,,n7bd39322fb23,PythonでCSV→Excel変換3ステップ,,,,,80,,
2026-01-20,,n7cb62928dca3,在宅ワーカーこそ「光ゼロ日」がヤバかった。Apple WatchのTime in Daylightでガチ凍りした話,,,,,192,,
2026-01-20,,n7df1c359e56e,データの特徴から“最適な変曲点手法カテゴリ”を自動処理,,,,,143,,
2026-01-20,,n7e35b947e3de,設計図（MAPS）×変換機（NotebookLM）×スコア（KPI）で回した2025年,,,,,236,,
2026-01-20,,n7eaef3bc10e0,【AIアート/イラスト】Beyond（言葉の向こう）に置いてきた感情を、画像で。,,,,,335,,
2026-01-20,,n806a5cdbee60,浴びた光を「見える化」する,,,,,50,,
2026-01-20,,n81d484e6e928,フォロワー202人達成！「KITAcore」のログプレイ、まだ途中です,,,,,300,,
2026-01-20,,n825cd2765f6a,FUJI式YAMLに触発されて作った「インフォグラフィック設計プロンプト」,,,,,563,,
2026-01-20,,n8307b08e003d,「モジュールってなんだよ！」 理系研究者がAIに裏切られ、初めてのPythonで叫ぶ,,,,,86,,
2026-01-20,,n8324b0d3c243,日光浴の知識が、社内を“小麦色”にした件― 知識の副作用は、笑えるトラブルだった,,,,,31,,
